
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
10, 8.53086114e-01, 6.44039392e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 11, 1.15152416e+01, 3.61649585e+00, 1.00248444e+00, null, null, null, null, null, null, null, null, null, 9.01440735e+01, 8.98618469e+01, -1.62537598e+03, 3.80450130e+00, null, null, 4.38532233e-02, 3.66321892e-01, 3.64928365e-01, 2.69828820e+00, -5.67959137e-02, 2.69769049e+00, 0.00000000e+00, 3.64900529e-01, 3.19219790e-02, 2.22667003e+00, -2.22592425e+00, 5.76260313e-02, -1.81703435e-08, 3.19475457e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.63087363e-09, 4.92361450e+00, 1.81703435e-08, 0.00000000e+00, -4.92361450e+00, 8.30117613e-04, 6.63087363e-09, 6.00158167e+00, -6.00137997e+00, 4.92361450e+00, 4.92361450e+00, 1.48047807e-16, 2.44981265e+00, 8.00632858e+00, 2.44981265e+00, 0.00000000e+00, 0.00000000e+00, -2.44981265e+00, 2.44981265e+00, 2.44981265e+00, 2.00088639e-08, 4.21257251e-10, -2.44981265e+00, 6.51818800e-06, null, null, null, null, null, null, 8.53086114e-01, 6.44039392e-01, 4.99999942e-03
11, 9.25239205e-01, 6.43662572e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 12, 1.14347811e+01, 3.63253474e+00, 1.00317430e+00, null, null, null, null, null, null, null, null, null, 9.02603989e+01, 8.97153854e+01, -1.61217114e+03, 3.89132643e+00, null, null, 4.45411243e-02, 3.74827415e-01, 3.51366967e-01, 2.64374375e+00, -2.91920364e-01, 2.62757754e+00, 3.63705546e-08, 3.51435244e-01, -1.30525276e-01, 2.30956531e+00, -2.29126549e+00, 2.90162146e-01, 0.00000000e+00, -1.30516052e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.74727679e-09, 4.91884327e+00, 0.00000000e+00, 3.63705546e-08, -4.91884327e+00, -1.75821781e-03, -4.74727679e-09, 5.93577337e+00, -5.93518114e+00, 4.91884327e+00, 4.91884327e+00, 7.40510084e-17, 2.43634415e+00, 7.74583340e+00, 2.43634415e+00, 0.00000000e+00, 0.00000000e+00, -2.43634415e+00, 2.43634415e+00, 2.43634415e+00, 4.33163638e-09, 3.42047670e-08, -2.43634415e+00, 6.54455880e-06, null, null, null, null, null, null, 9.25239205e-01, 6.43662572e-01, 4.99999942e-03
12, 9.96868849e-01, 5.71329713e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 13, 1.16057701e+01, 3.62071657e+00, 1.00337052e+00, null, null, null, null, null, null, null, null, null, 9.08370209e+01, 8.94455490e+01, -1.61599194e+03, 3.86148190e+00, null, null, 4.48670611e-02, 3.64553690e-01, 1.52504653e-01, 2.26755285e+00, -2.81170487e-01, 2.25005317e+00, 1.81556743e-08, 1.52524322e-01, -3.31121922e-01, 2.70200396e+00, -2.68741417e+00, 2.80410081e-01, 2.44553516e-10, -3.31100225e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.04903727e-09, 4.93746758e+00, -2.44553516e-10, 1.81556743e-08, -4.93746758e+00, -7.60406256e-04, -6.04903727e-09, 5.96798182e+00, -5.96771097e+00, 4.93746758e+00, 4.93746758e+00, 0.00000000e+00, 2.44294524e+00, 7.87260914e+00, 2.44294524e+00, 0.00000000e+00, 0.00000000e+00, -2.44294524e+00, 2.44294524e+00, 2.44294524e+00, 1.85872995e-09, 1.99443893e-08, -2.44294524e+00, 6.49843241e-06, null, null, null, null, null, null, 9.96868849e-01, 5.71329713e-01, 4.99999942e-03
13, 9.96489167e-01, 4.98916447e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 14, 1.18115978e+01, 3.62071061e+00, 1.00285268e+00, null, null, null, null, null, null, null, null, null, 9.03443832e+01, 8.96086426e+01, -1.63427002e+03, 3.72568536e+00, null, null, 4.40602899e-02, 3.41233432e-01, -7.20391190e-03, 2.18611026e+00, -2.70428602e-02, 2.18594289e+00, -1.82545570e-08, -7.21646333e-03, -3.41157377e-01, 2.73363829e+00, -2.73349452e+00, 2.80367229e-02, -1.81557400e-08, -3.41181964e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.09688433e-09, 4.91943741e+00, 1.81557400e-08, -1.82545570e-08, -4.91943741e+00, 9.93862748e-04, 6.09688433e-09, 5.97450495e+00, -5.97423077e+00, 4.91943741e+00, 4.91943741e+00, 7.39967983e-17, 2.44427991e+00, 7.89845133e+00, 2.44427991e+00, 0.00000000e+00, 0.00000000e+00, -2.44427991e+00, 2.44427991e+00, 2.44427991e+00, 1.60274638e-08, -2.02136192e-08, -2.44427991e+00, 6.52679091e-06, null, null, null, null, null, null, 9.96489167e-01, 4.98916447e-01, 4.99999942e-03
14, 9.96170580e-01, 4.26880658e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 15, 1.17256689e+01, 3.62508821e+00, 1.00506699e+00, null, null, null, null, null, null, null, null, null, 9.05042191e+01, 8.95557785e+01, -1.61573486e+03, 3.92443132e+00, null, null, 4.60670292e-02, 3.72676194e-01, -1.66344941e-01, 2.25546312e+00, 2.21272916e-01, 2.24458289e+00, 0.00000000e+00, -1.66379988e-01, -3.33492011e-01, 2.67202973e+00, -2.66281128e+00, -2.21763596e-01, 3.63620387e-08, -3.33560348e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.04864114e-09, 4.90739441e+00, -3.63620387e-08, 0.00000000e+00, -4.90739441e+00, -4.90680337e-04, 6.04864114e-09, 5.92783022e+00, -5.92768097e+00, 4.90739441e+00, 4.90739441e+00, 1.48020702e-16, 2.43471360e+00, 7.71477985e+00, 2.43471360e+00, 0.00000000e+00, 0.00000000e+00, -2.43471360e+00, 2.43471360e+00, 2.43471360e+00, -3.35224684e-08, 3.30467387e-09, -2.43471360e+00, 6.52364315e-06, null, null, null, null, null, null, 9.96170580e-01, 4.26880658e-01, 4.99999942e-03
15, 8.51337314e-01, 3.54797453e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 16, 1.18675709e+01, 3.63903451e+00, 1.02098000e+00, null, null, null, null, null, null, null, null, null, 9.04265366e+01, 8.96831894e+01, -1.62434082e+03, 3.89410448e+00, null, null, 4.62643020e-02, 3.67385924e-01, -3.66520762e-01, 2.69203591e+00, -1.77615993e-02, 2.69197726e+00, 1.81253768e-08, -3.66851628e-01, 2.51981728e-02, 2.21444488e+00, -2.21437550e+00, 1.75077524e-02, 0.00000000e+00, 2.53347121e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.56726379e-10, 4.90635300e+00, 0.00000000e+00, 1.81253768e-08, -4.90635300e+00, -2.53846869e-04, 4.56726379e-10, 5.96073771e+00, -5.96067667e+00, 4.90635300e+00, 4.90635300e+00, 1.48034254e-16, 2.44146228e+00, 7.84397554e+00, 2.44146228e+00, 0.00000000e+00, 0.00000000e+00, -2.44146228e+00, 2.44146228e+00, 2.44146228e+00, 1.29977279e-10, 1.64394898e-08, -2.44146228e+00, 6.47781917e-06, null, null, null, null, null, null, 8.51337314e-01, 3.54797453e-01, 4.99999942e-03
16, 7.79358387e-01, 3.55099916e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 17, 1.16718712e+01, 3.63222265e+00, 1.01679814e+00, null, null, null, null, null, null, null, null, null, 9.09964676e+01, 8.91354446e+01, -1.60124561e+03, 4.14793587e+00, null, null, 4.84566763e-02, 4.01697695e-01, -3.55853051e-01, 2.65288997e+00, -2.47428939e-01, 2.64132619e+00, 0.00000000e+00, -3.56203765e-01, 1.86358929e-01, 2.28784895e+00, -2.27445340e+00, 2.47213662e-01, -1.81888140e-08, 1.86322838e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.47254517e-09, 4.91577959e+00, 1.81888140e-08, 0.00000000e+00, -4.91577959e+00, -2.15277076e-04, -6.47254517e-09, 5.94640541e+00, -5.94633913e+00, 4.91577959e+00, 4.91577959e+00, -1.48034254e-16, 2.43852520e+00, 7.78753138e+00, 2.43852520e+00, 0.00000000e+00, 0.00000000e+00, -2.43852520e+00, 2.43852520e+00, 2.43852520e+00, 1.97014938e-08, 1.84555748e-09, -2.43852520e+00, 6.47462684e-06, null, null, null, null, null, null, 7.79358387e-01, 3.55099916e-01, 4.99999942e-03
17, 7.07587540e-01, 5.00571489e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 18, 1.16395435e+01, 3.61732984e+00, 1.00831318e+00, null, null, null, null, null, null, null, null, null, 9.05951843e+01, 8.94741211e+01, -1.61516943e+03, 4.01628923e+00, null, null, 4.67884652e-02, 3.93292159e-01, 7.11914618e-03, 2.23998046e+00, -3.98769788e-02, 2.23962545e+00, -5.27115261e-11, 7.09325541e-03, 3.93227726e-01, 2.69011307e+00, -2.68985605e+00, 3.71837355e-02, 3.63913841e-08, 3.93365473e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.79803236e-10, 4.92948151e+00, -3.63913841e-08, -5.27115261e-11, -4.92948151e+00, -2.69324332e-03, -2.79803236e-10, 6.02278709e+00, -6.02216864e+00, 4.92948151e+00, 4.92948151e+00, -7.40510084e-17, 2.45413637e+00, 8.09149361e+00, 2.45413637e+00, 0.00000000e+00, 0.00000000e+00, -2.45413637e+00, 2.45413637e+00, 2.45413637e+00, -3.32112755e-08, -6.49093668e-10, -2.45413637e+00, 6.48805963e-06, null, null, null, null, null, null, 7.07587540e-01, 5.00571489e-01, 4.99999942e-03
18, 7.08803296e-01, 6.44644201e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 19, 1.07826385e+01, 3.60672522e+00, 1.00677252e+00, null, null, null, null, null, null, null, null, null, 9.08191833e+01, 8.89916611e+01, -1.54319592e+03, 4.72511816e+00, null, null, 5.09674773e-02, 5.00314832e-01, 3.41991752e-01, 2.51321864e+00, 3.88678759e-01, 2.48298144e+00, 5.45827490e-08, 3.42090935e-01, 3.65180224e-01, 2.50234127e+00, -2.47239971e+00, -3.85942489e-01, 0.00000000e+00, 3.65201503e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.99325410e-08, 4.95538139e+00, 0.00000000e+00, 5.45827490e-08, -4.95538139e+00, 2.73627043e-03, 1.99325410e-08, 5.98891497e+00, -5.98785114e+00, 4.95538139e+00, 4.95538139e+00, -1.47993597e-16, 2.44722557e+00, 7.95573902e+00, 2.44722557e+00, 0.00000000e+00, 0.00000000e+00, -2.44722557e+00, 2.44722557e+00, 2.44722557e+00, -8.60803162e-09, 5.51442163e-08, -2.44722557e+00, 6.45561522e-06, null, null, null, null, null, null, 7.08803296e-01, 6.44644201e-01, 4.99999942e-03
19, 9.97604609e-01, 6.43638015e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 20, 1.11116190e+01, 3.61827064e+00, 1.01473856e+00, null, null, null, null, null, null, null, null, null, 9.08507462e+01, 8.94364624e+01, -1.56288110e+03, 4.35534191e+00, null, null, 4.84364778e-02, 4.41628605e-01, 3.21251422e-01, 2.50084996e+00, -5.28386354e-01, 2.44439316e+00, -3.67787187e-08, 3.21310431e-01, -3.03040147e-01, 2.57070398e+00, -2.51599145e+00, 5.27547717e-01, -3.60936134e-08, -3.03237528e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27405543e-08, 4.96038437e+00, 3.60936134e-08, -3.67787187e-08, -4.96038437e+00, -8.38637352e-04, 2.27405543e-08, 5.87132311e+00, -5.87087917e+00, 4.96038437e+00, 4.96038437e+00, 0.00000000e+00, 2.42308140e+00, 7.49625254e+00, 2.42308140e+00, 0.00000000e+00, 0.00000000e+00, -2.42308140e+00, 2.42308140e+00, 2.42308140e+00, 2.84036901e-08, -3.03182439e-08, -2.42308140e+00, 6.48944888e-06, null, null, null, null, null, null, 9.97604609e-01, 6.43638015e-01, 4.99999942e-03
20, 9.96457279e-01, 3.54805678e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 21, 1.13398685e+01, 3.61698794e+00, 1.01559711e+00, null, null, null, null, null, null, null, null, null, 9.11801224e+01, 8.90770493e+01, -1.56186304e+03, 4.53634071e+00, null, null, 5.14778085e-02, 4.54783559e-01, -3.34084094e-01, 2.48245811e+00, 4.69476134e-01, 2.43766093e+00, 0.00000000e+00, -3.34244162e-01, -3.08570743e-01, 2.51943374e+00, -2.47493267e+00, -4.71439004e-01, -7.24534543e-10, -3.08685809e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.42055459e-10, 4.91259384e+00, 7.24534543e-10, 0.00000000e+00, -4.91259384e+00, -1.96287036e-03, -2.42055459e-10, 5.81171751e+00, -5.81079102e+00, 4.91259384e+00, 4.91259384e+00, 7.40510084e-17, 2.41075015e+00, 7.27025461e+00, 2.41075015e+00, 0.00000000e+00, 0.00000000e+00, -2.41075015e+00, 2.41075015e+00, 2.41075015e+00, 7.32622241e-10, -1.41097828e-10, -2.41075015e+00, 6.46479930e-06, null, null, null, null, null, null, 9.96457279e-01, 3.54805678e-01, 4.99999942e-03
21, 7.07428873e-01, 3.56038004e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200134e+02, 22, 1.11294289e+01, 3.61082697e+00, 1.00707114e+00, null, null, null, null, null, null, null, null, null, 9.09366379e+01, 8.90264206e+01, -1.54333008e+03, 4.82675266e+00, null, null, 5.37383668e-02, 4.84365046e-01, -3.27971220e-01, 2.52340364e+00, -4.68752772e-01, 2.47948313e+00, 3.61991574e-08, -3.28073233e-01, 3.56432855e-01, 2.51236176e+00, -2.46818447e+00, 4.69069570e-01, 0.00000000e+00, 3.56458902e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.29025688e-08, 4.94766760e+00, 0.00000000e+00, 3.61991574e-08, -4.94766760e+00, 3.16798687e-04, 1.29025688e-08, 5.89994383e+00, -5.89979553e+00, 4.94766760e+00, 4.94766760e+00, -7.40103508e-17, 2.42898011e+00, 7.60641336e+00, 2.42898011e+00, 0.00000000e+00, 0.00000000e+00, -2.42898011e+00, 2.42898011e+00, 2.42898011e+00, 6.99055702e-09, 3.67834225e-08, -2.42898011e+00, 6.47006709e-06, null, null, null, null, null, null, 7.07428873e-01, 3.56038004e-01, 4.99999942e-03
22, 8.53281915e-01, 7.16369033e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 23, 1.05877571e+01, 3.61649585e+00, 1.01502299e+00, null, null, null, null, null, null, null, null, null, 9.03131790e+01, 8.98328094e+01, -1.55592529e+03, 4.80737782e+00, null, null, 5.09040728e-02, 5.71308315e-01, 5.70191801e-01, 3.00383639e+00, -5.88251129e-02, 3.00326037e+00, -7.90344613e-12, 5.70554137e-01, 3.56997773e-02, 1.93725443e+00, -1.93633819e+00, 5.95736653e-02, 1.82827247e-08, 3.57317105e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04249418e-08, 4.93959856e+00, -1.82827247e-08, -7.90344613e-12, -4.93959856e+00, 7.48552382e-04, -1.04249418e-08, 5.81182337e+00, -5.81142139e+00, 4.93959856e+00, 4.93959856e+00, 7.39967983e-17, 2.41077232e+00, 7.27065325e+00, 2.41077232e+00, 0.00000000e+00, 0.00000000e+00, -2.41077232e+00, 2.41077232e+00, 2.41077232e+00, -2.27762076e-08, -4.52463733e-10, -2.41077232e+00, 6.47037905e-06, null, null, null, null, null, null, 8.53281915e-01, 7.16369033e-01, 4.99999942e-03
23, 7.09365726e-01, 7.16092885e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 24, 9.94050312e+00, 3.59411430e+00, 1.00215733e+00, null, null, null, null, null, null, null, null, null, 9.07118378e+01, 8.90198288e+01, -1.45846228e+03, 5.75354099e+00, null, null, 5.71837723e-02, 6.23237073e-01, 5.30018926e-01, 2.84080148e+00, 6.08730555e-01, 2.77481532e+00, 0.00000000e+00, 5.30039549e-01, 3.27878624e-01, 2.28264928e+00, -2.20060396e+00, -6.06489599e-01, 1.80623392e-08, 3.27872664e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.57338120e-09, 4.97541904e+00, -1.80623392e-08, 0.00000000e+00, -4.97541904e+00, 2.24095583e-03, -9.57338120e-09, 5.73708057e+00, -5.73557234e+00, 4.97541904e+00, 4.97541904e+00, -1.47993597e-16, 2.39522004e+00, 6.99373293e+00, 2.39522004e+00, 0.00000000e+00, 0.00000000e+00, -2.39522004e+00, 2.39522004e+00, 2.39522004e+00, -2.09248583e-08, 4.59043203e-09, -2.39522004e+00, 6.42876739e-06, null, null, null, null, null, null, 7.09365726e-01, 7.16092885e-01, 4.99999942e-03
24, 1.06923366e+00, 6.43070221e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 25, 1.00601101e+01, 3.60185170e+00, 1.01470649e+00, null, null, null, null, null, null, null, null, null, 9.10095596e+01, 8.92870865e+01, -1.48314038e+03, 5.31741858e+00, null, null, 5.58596179e-02, 5.66527724e-01, 2.74006546e-01, 2.25123119e+00, -7.68817604e-01, 2.11588311e+00, 0.00000000e+00, 2.74009705e-01, -4.95856881e-01, 2.93768668e+00, -2.83457422e+00, 7.71486580e-01, 3.62672807e-08, -4.96100575e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.93747218e-09, 4.95045757e+00, -3.62672807e-08, 0.00000000e+00, -4.95045757e+00, 2.66897678e-03, -9.93747218e-09, 5.40449524e+00, -5.40222359e+00, 4.95045757e+00, 4.95045757e+00, 0.00000000e+00, 2.32475662e+00, 5.84657478e+00, 2.32475662e+00, 0.00000000e+00, 0.00000000e+00, -2.32475662e+00, 2.32475662e+00, 2.32475662e+00, -3.30087460e-08, -1.19939063e-08, -2.32475662e+00, 6.40874714e-06, null, null, null, null, null, null, 1.06923366e+00, 6.43070221e-01, 4.99999942e-03
25, 9.97106671e-01, 7.15577245e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 26, 1.00215759e+01, 3.59704804e+00, 1.00621164e+00, null, null, null, null, null, null, null, null, null, 9.09186783e+01, 8.89129562e+01, -1.48281140e+03, 5.28831100e+00, null, null, 5.46308681e-02, 5.69344640e-01, 5.08688450e-01, 2.87036395e+00, -7.77905643e-01, 2.76294279e+00, -3.60884513e-08, 5.08739829e-01, -2.55713433e-01, 2.33685780e+00, -2.20242023e+00, 7.81184316e-01, 0.00000000e+00, -2.55746603e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.22830168e-09, 4.96536303e+00, 0.00000000e+00, -3.60884513e-08, -4.96536303e+00, 3.27867270e-03, 9.22830168e-09, 5.47747326e+00, -5.47475195e+00, 4.96536303e+00, 4.96536303e+00, 1.48102017e-16, 2.34039974e+00, 6.08662939e+00, 2.34039974e+00, 0.00000000e+00, 0.00000000e+00, -2.34039974e+00, 2.34039974e+00, 2.34039974e+00, -1.20456853e-08, -3.39608235e-08, -2.34039974e+00, 6.45548153e-06, null, null, null, null, null, null, 9.97106671e-01, 7.15577245e-01, 4.99999942e-03
26, 1.06883287e+00, 5.71034253e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 27, 1.09173546e+01, 3.60185766e+00, 1.01671958e+00, null, null, null, null, null, null, null, null, null, 9.02219086e+01, 8.98307037e+01, -1.54727478e+03, 4.85729933e+00, null, null, 5.30456118e-02, 5.50952613e-01, 1.28228724e-01, 1.97965205e+00, -3.78694981e-01, 1.94309342e+00, -1.82434352e-08, 1.28216490e-01, -5.35822868e-01, 3.03889847e+00, -3.01499128e+00, 3.80436122e-01, -3.64478190e-08, -5.36204517e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.44489078e-08, 4.95808458e+00, 3.64478190e-08, -1.82434352e-08, -4.95808458e+00, 1.74114108e-03, 1.44489078e-08, 5.71434069e+00, -5.71319532e+00, 4.95808458e+00, 4.95808458e+00, -7.40510084e-17, 2.39046860e+00, 6.91089869e+00, 2.39046860e+00, 0.00000000e+00, 0.00000000e+00, -2.39046860e+00, 2.39046860e+00, 2.39046860e+00, 2.67232334e-08, -1.72356120e-08, -2.39046860e+00, 6.44085321e-06, null, null, null, null, null, null, 1.06883287e+00, 5.71034253e-01, 4.99999942e-03
27, 1.06881618e+00, 4.99031276e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 28, 1.10526829e+01, 3.61636186e+00, 1.01520586e+00, null, null, null, null, null, null, null, null, null, 9.03470612e+01, 8.97631149e+01, -1.56940991e+03, 4.75116014e+00, null, null, 5.25238961e-02, 5.49765050e-01, -8.69903900e-03, 1.87779033e+00, -1.40981209e-02, 1.87773740e+00, 1.82325479e-08, -8.69145803e-03, -5.49696207e-01, 3.05182290e+00, -3.05178976e+00, 1.42088700e-02, 3.61845451e-08, -5.50077081e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.70759206e-09, 4.92952728e+00, -3.61845451e-08, 1.82325479e-08, -4.92952728e+00, 1.10749155e-04, -9.70759206e-09, 5.73025942e+00, -5.73019457e+00, 4.92952728e+00, 4.92952728e+00, 1.48027478e-16, 2.39379597e+00, 6.96881771e+00, 2.39379597e+00, 0.00000000e+00, 0.00000000e+00, -2.39379597e+00, 2.39379597e+00, 2.39379597e+00, -2.82755952e-08, 2.30311041e-08, -2.39379597e+00, 6.46451826e-06, null, null, null, null, null, null, 1.06881618e+00, 4.99031276e-01, 4.99999942e-03
28, 9.95476305e-01, 2.83172429e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 29, 1.06020451e+01, 3.59650493e+00, 1.01052308e+00, null, null, null, null, null, null, null, null, null, 9.10095596e+01, 8.89566727e+01, -1.47951917e+03, 5.76029253e+00, null, null, 6.10559173e-02, 5.84096074e-01, -5.20696998e-01, 2.87485814e+00, 7.02689111e-01, 2.78765798e+00, -3.60094567e-08, -5.20898938e-01, -2.64656097e-01, 2.27594090e+00, -2.16527295e+00, -7.01070905e-01, 1.81618969e-08, -2.64638066e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.89869667e-08, 4.95293093e+00, -1.81618969e-08, -3.60094567e-08, -4.95293093e+00, 1.61820650e-03, 1.89869667e-08, 5.54340553e+00, -5.54216194e+00, 4.95293093e+00, 4.95293093e+00, 1.47993597e-16, 2.35444355e+00, 6.30908155e+00, 2.35444355e+00, 0.00000000e+00, 0.00000000e+00, -2.35444355e+00, 2.35444355e+00, 2.35444355e+00, -1.07813030e-08, -2.76957675e-08, -2.35444355e+00, 6.40049120e-06, null, null, null, null, null, null, 9.95476305e-01, 2.83172429e-01, 4.99999942e-03
29, 1.06863308e+00, 4.27122056e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 30, 1.09348917e+01, 3.62314844e+00, 1.01356077e+00, null, null, null, null, null, null, null, null, null, 9.05861206e+01, 8.93775711e+01, -1.54818030e+03, 4.98272133e+00, null, null, 5.44864573e-02, 5.56274414e-01, -1.45145714e-01, 1.96561193e+00, 3.51135254e-01, 1.93399441e+00, -1.81900841e-08, -1.45144358e-01, -5.37004590e-01, 2.99659705e+00, -2.97609735e+00, -3.49910289e-01, 0.00000000e+00, -5.37306607e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.76815873e-09, 4.91009188e+00, 0.00000000e+00, -1.81900841e-08, -4.91009188e+00, 1.22496486e-03, 9.76815873e-09, 5.63288975e+00, -5.63211966e+00, 4.91009188e+00, 4.91009188e+00, 0.00000000e+00, 2.37337089e+00, 6.61957312e+00, 2.37337089e+00, 0.00000000e+00, 0.00000000e+00, -2.37337089e+00, 2.37337089e+00, 2.37337089e+00, 2.68179634e-09, -2.28095232e-08, -2.37337089e+00, 6.46674698e-06, null, null, null, null, null, null, 1.06863308e+00, 4.27122056e-01, 4.99999942e-03
